Ticker,Company,CIK,Sector,CatalystType,CatalystDate,CatalystPrimaryLink,CatalystEvidencePrimaryLinks,CatalystEvidenceSecondaryLinks,HasDilutionFlag,DilutionForms,DilutionLinks,DilutionNotes,RunwayCash,RunwayQuarterlyBurn,RunwayQuarters,RunwayNotes,LatestForm,FiledAt,FilingURL,FilingsSummary,FilingURLsAll,FDA_EventType,FDA_Date,FDA_URL,FDA_URLsAll,FDA_Summary
2025-03-28 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm | nan
2025-02-21 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025024931/acco-20241231.htm | nan
2025-02-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025024182/acco-ex99_1.htm | nan
2024-10-31 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017024119565/acco-ex10_1.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000119312525260601/acco-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000119312525258795/acco-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025101292/acco-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025100909/acco-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025093849/acco-20250627.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025084312/acco-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025075700/acco-20250520.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025075378/2025_s-8_final.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025061863/acco-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025046374/acco-20250328.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025024931/acco-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017025024182/acco-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/712034/000095017024119565/acco-ex10_1.htm,,,,,
ACNT,Ascent Industries Co.,0000095953,Basic Materials,Corporate event / guidance / financing,2025-11-17,https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000126/store-ascentindustriesxs.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000126/store-ascentindustriesxs.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000124/acnt-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000122/acnt-20250930ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000120/acnt-20250919.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000090/acnt-20250826.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000076/acnt-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000074/acnt-20250630ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000070/acnt-asticlosingpressrelea.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000068/acnt-russell2000pressrelea.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000056/acnt-20250625.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000054/acnt-astisalepressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000052/acnt-20250618.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000046/acnt-20250611.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000042/acnt-20250603.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000037/acnt-20250516.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000031/acnt-20250331ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000027/acnt-20250428.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000025/acnt-20250421ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000019/acnt-20250404.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000015/acnt-20250320.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000011/assetpurchaseagreement-bri.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000007/acnt-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000004/acnt-20241231ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000002/acnt-sharerepurchaseauthor.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000082/acnt-20241219.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000068/acnt-20240930ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000066/ascent-thirdamendmenttocre.htm,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-17,https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000126/store-ascentindustriesxs.htm,"2025-11-17 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000126/store-ascentindustriesxs.htm | nan
2025-11-04 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000124/acnt-20250930.htm | nan
2025-11-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000122/acnt-20250930ex991.htm | nan
2025-09-19 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000120/acnt-20250919.htm | nan
2025-08-26 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000090/acnt-20250826.htm | nan
2025-08-06 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000076/acnt-20250630.htm | nan
2025-08-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000074/acnt-20250630ex991.htm | nan
2025-07-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000070/acnt-asticlosingpressrelea.htm | nan
2025-06-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000068/acnt-russell2000pressrelea.htm | nan
2025-06-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000056/acnt-20250625.htm | nan
2025-06-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000054/acnt-astisalepressrelease.htm | nan
2025-06-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000052/acnt-20250618.htm | nan
2025-06-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000046/acnt-20250611.htm | nan
2025-06-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000042/acnt-20250603.htm | nan
2025-05-19 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000037/acnt-20250516.htm | nan
2025-05-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000031/acnt-20250331ex991.htm | nan
2025-04-30 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000027/acnt-20250428.htm | nan
2025-04-23 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000025/acnt-20250421ex991.htm | nan
2025-04-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000019/acnt-20250404.htm | nan
2025-03-21 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000015/acnt-20250320.htm | nan
2025-03-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000011/assetpurchaseagreement-bri.htm | nan
2025-03-04 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000007/acnt-20241231.htm | nan
2025-03-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000004/acnt-20241231ex991.htm | nan
2025-02-18 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000002/acnt-sharerepurchaseauthor.htm | nan
2024-12-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000082/acnt-20241219.htm | nan
2024-11-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000068/acnt-20240930ex991.htm | nan
2024-11-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000066/ascent-thirdamendmenttocre.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000126/store-ascentindustriesxs.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000124/acnt-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000122/acnt-20250930ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000120/acnt-20250919.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000090/acnt-20250826.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000076/acnt-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000074/acnt-20250630ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000070/acnt-asticlosingpressrelea.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000068/acnt-russell2000pressrelea.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000056/acnt-20250625.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000054/acnt-astisalepressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000052/acnt-20250618.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000046/acnt-20250611.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000042/acnt-20250603.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000037/acnt-20250516.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000031/acnt-20250331ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000027/acnt-20250428.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000025/acnt-20250421ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000019/acnt-20250404.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000015/acnt-20250320.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000011/assetpurchaseagreement-bri.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000007/acnt-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000004/acnt-20241231ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595325000002/acnt-sharerepurchaseauthor.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000082/acnt-20241219.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000068/acnt-20240930ex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/95953/000009595324000066/ascent-thirdamendmenttocre.htm,,,,,
ACRE,Ares Commercial Real Estate Corporation,0001529377,Real Estate,Corporate event / guidance / financing,2025-11-07,https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050388/acreq3-25exhibit991.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050388/acreq3-25exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050392/acre-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025037529/acre-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025037527/acreq2-25exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025034414/acre-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025028167/acre-20250527.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025022831/acreq1-25exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025016584/acre-20250403.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025005002/acre-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025005001/acreq4-24exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025000760/acre-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828024045918/acreq3-24exhibit991.htm,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-07,https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050388/acreq3-25exhibit991.htm,"2025-11-07 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050392/acre-20250930.htm | nan
2025-11-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050388/acreq3-25exhibit991.htm | nan
2025-08-05 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025037529/acre-20250630.htm | nan
2025-08-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025037527/acreq2-25exhibit991.htm | nan
2025-07-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025034414/acre-20250630.htm | nan
2025-05-28 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025028167/acre-20250527.htm | nan
2025-05-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025022831/acreq1-25exhibit991.htm | nan
2025-04-03 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025016584/acre-20250403.htm | nan
2025-02-12 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025005002/acre-20241231.htm | nan
2025-02-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025005001/acreq4-24exhibit991.htm | nan
2025-01-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025000760/acre-20241231.htm | nan
2024-11-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828024045918/acreq3-24exhibit991.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050392/acre-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025050388/acreq3-25exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025037529/acre-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025037527/acreq2-25exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025034414/acre-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025028167/acre-20250527.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025022831/acreq1-25exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025016584/acre-20250403.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025005002/acre-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025005001/acreq4-24exhibit991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828025000760/acre-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1529377/000162828024045918/acreq3-24exhibit991.htm,,,,,
ACRS,"Aclaris Therapeutics, Inc.",0001557746,Healthcare,Corporate event / guidance / financing,2025-11-06,https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107353/acrs-20251106x8k.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107353/acrs-20251106x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107788/acrs-20250930x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925098991/acrs-20251014x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025010789/acrs-20250630x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025010640/acrs-20250807x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025009739/acrs-20250729xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025008984/acrs-20250630xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925056892/tm2517064d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025008430/acrs-20250605x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025006851/acrs-20250508xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025005332/acrs-20250605xdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925018310/tm257451-1_s3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025001819/acrs-20241231x10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025001679/acrs-20250227xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025000148/acrs-20250113xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924132854/tm2432276-1_424b3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924130186/tm2431425-1_s3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924123671/tm2429642d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837024015838/acrs-20241116xex10d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837024014522/acrs-20241106xex99d1.htm,,TRUE,S-8; S-3; 424B3,https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925056892/tm2517064d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925018310/tm257451-1_s3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924132854/tm2432276-1_424b3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924130186/tm2431425-1_s3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924123671/tm2429642d1_s8.htm,"Recent dilution-related filings: S-8, S-3, 424B3",,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-06,https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107353/acrs-20251106x8k.htm,"2025-11-06 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107788/acrs-20250930x10q.htm | nan
2025-11-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107353/acrs-20251106x8k.htm | nan
2025-10-14 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925098991/acrs-20251014x8k.htm | nan
2025-08-07 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025010789/acrs-20250630x10q.htm | nan
2025-08-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025010640/acrs-20250807x8k.htm | nan
2025-07-29 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025009739/acrs-20250729xex99d1.htm | nan
2025-06-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025008984/acrs-20250630xex99d1.htm | nan
2025-06-05 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925056892/tm2517064d1_s8.htm | nan
2025-06-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025008430/acrs-20250605x8k.htm | nan
2025-05-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025006851/acrs-20250508xex99d1.htm | nan
2025-04-24 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025005332/acrs-20250605xdef14a.htm | nan
2025-02-27 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925018310/tm257451-1_s3.htm | nan
2025-02-27 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025001819/acrs-20241231x10k.htm | nan
2025-02-27 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025001679/acrs-20250227xex99d1.htm | nan
2025-01-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025000148/acrs-20250113xex99d1.htm | nan
2024-12-31 | 424B3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924132854/tm2432276-1_424b3.htm | nan
2024-12-19 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924130186/tm2431425-1_s3.htm | nan
2024-11-27 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924123671/tm2429642d1_s8.htm | nan
2024-11-18 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837024015838/acrs-20241116xex10d1.htm | nan
2024-11-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837024014522/acrs-20241106xex99d1.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107788/acrs-20250930x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925107353/acrs-20251106x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925098991/acrs-20251014x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025010789/acrs-20250630x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025010640/acrs-20250807x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025009739/acrs-20250729xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025008984/acrs-20250630xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925056892/tm2517064d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025008430/acrs-20250605x8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025006851/acrs-20250508xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025005332/acrs-20250605xdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465925018310/tm257451-1_s3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025001819/acrs-20241231x10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025001679/acrs-20250227xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837025000148/acrs-20250113xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924132854/tm2432276-1_424b3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924130186/tm2431425-1_s3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000110465924123671/tm2429642d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837024015838/acrs-20241116xex10d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1557746/000155837024014522/acrs-20241106xex99d1.htm,,,,,
ADAG,Adagene Inc.,0001818838,Healthcare,TBD,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925110830/tm2531147d1_6k.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925110830/tm2531147d1_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000141057825001700/adag-20250812xex99d1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925067929/tm2520965d1_ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925064443/tm2518776d1_ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925054974/tm2511065-6_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925052040/tm2515682d1_ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000141057825000419/adag-20241231x20f.htm,,TRUE,424B5,https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925054974/tm2511065-6_424b5.htm,Recent dilution-related filings: 424B5,,,,TODO: parse 10-Q/10-K to compute runway,6-K,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925110830/tm2531147d1_6k.htm,"2025-11-13 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1818838/000110465925110830/tm2531147d1_6k.htm | nan
