Ticker,Company,CIK,event_date,event_type,event_tier,primary_source_url,secondary_source_url,Form,FilingDate,EventDate,DateOfReport,AccessionNo,FilingURL,FilingUrlTxt,PeriodOfReport,AcceptanceDateTime,HomepageURL,ItemsPresent,ItemsNormalized,EventType,EventTier,PrimarySourceURL,SecondarySourceURL,Tier,EventDate_canonical,PrimarySource,SecondarySource
DSP,Viant Technology Inc.,0001828791,2025-11-10,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000077/dsp-20251110.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000077-index.html,8-K,2025-11-10,2025-11-10,2025-11-10,0001828791-25-000077,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000077/dsp-20251110.htm,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000077/dsp-20251110.htm,2025-11-10,2025-11-10 16:31:02,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000077-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000077/dsp-20251110.htm,,Tier-1,2025-11-10,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000077/dsp-20251110.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000077-index.html
DSP,Viant Technology Inc.,0001828791,2025-08-11,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000054/dsp-20250811.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000054-index.html,8-K,2025-08-11,2025-08-11,2025-08-11,0001828791-25-000054,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000054/dsp-20250811.htm,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000054/dsp-20250811.htm,2025-08-11,2025-08-11 16:30:23,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000054-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000054/dsp-20250811.htm,,Tier-1,2025-08-11,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000054/dsp-20250811.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000054-index.html
GIW,GigCapital8 Corp.,0002080019,2025-10-23,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2080019/000119312525248776/giwwu-20251023.htm,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-248776-index.html,8-K,2025-10-23,2025-10-23,2025-10-23,0001193125-25-248776,https://www.sec.gov/Archives/edgar/data/2080019/000119312525248776/giwwu-20251023.htm,https://www.sec.gov/Archives/edgar/data/2080019/000119312525248776/giwwu-20251023.htm,2025-10-23,2025-10-23 16:15:49,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-248776-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2080019/000119312525248776/giwwu-20251023.htm,,Tier-1,2025-10-23,https://www.sec.gov/Archives/edgar/data/2080019/000119312525248776/giwwu-20251023.htm,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-248776-index.html
DSP,Viant Technology Inc.,0001828791,2025-05-06,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000018/dsp-20250506.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000018-index.html,8-K,2025-05-06,2025-05-06,2025-05-06,0001828791-25-000018,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000018/dsp-20250506.htm,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000018/dsp-20250506.htm,2025-05-06,2025-05-06 16:31:04,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000018-index.html,Item 2.02; Item 8.01; Item 9.01,Item 2.02; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000018/dsp-20250506.htm,,Tier-1,2025-05-06,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000018/dsp-20250506.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000018-index.html
GIW,GigCapital8 Corp.,0002080019,2025-10-07,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2080019/000119312525239036/d71695d8k.htm,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-239036-index.html,8-K,2025-10-14,2025-10-07,2025-10-07,0001193125-25-239036,https://www.sec.gov/Archives/edgar/data/2080019/000119312525239036/d71695d8k.htm,https://www.sec.gov/Archives/edgar/data/2080019/000119312525239036/d71695d8k.htm,2025-10-07,2025-10-14 16:15:32,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-239036-index.html,Item 5.02; Item 8.01; Item 9.01,Item 5.02; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2080019/000119312525239036/d71695d8k.htm,,Tier-1,2025-10-07,https://www.sec.gov/Archives/edgar/data/2080019/000119312525239036/d71695d8k.htm,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-239036-index.html
GIW,GigCapital8 Corp.,0002080019,2025-10-03,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2080019/000119312525235847/d87287d8k.htm,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-235847-index.html,8-K,2025-10-09,2025-10-03,2025-10-03,0001193125-25-235847,https://www.sec.gov/Archives/edgar/data/2080019/000119312525235847/d87287d8k.htm,https://www.sec.gov/Archives/edgar/data/2080019/000119312525235847/d87287d8k.htm,2025-10-03,2025-10-09 16:10:55,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-235847-index.html,Item 1.01; Item 3.02; Item 5.02; Item 5.03; Item 8.01; Item 9.01,Item 1.01; Item 3.02; Item 5.02; Item 5.03; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2080019/000119312525235847/d87287d8k.htm,,Tier-1,2025-10-03,https://www.sec.gov/Archives/edgar/data/2080019/000119312525235847/d87287d8k.htm,https://www.sec.gov/Archives/edgar/data/2080019/0001193125-25-235847-index.html
DSP,Viant Technology Inc.,0001828791,2025-03-03,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000009/dsp-20250303.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000009-index.html,8-K,2025-03-03,2025-03-03,2025-03-03,0001828791-25-000009,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000009/dsp-20250303.htm,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000009/dsp-20250303.htm,2025-03-03,2025-03-03 16:30:25,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000009-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000009/dsp-20250303.htm,,Tier-1,2025-03-03,https://www.sec.gov/Archives/edgar/data/1828791/000182879125000009/dsp-20250303.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-25-000009-index.html
DSP,Viant Technology Inc.,0001828791,2024-11-12,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879124000053/dsp-20241112.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-24-000053-index.html,8-K,2024-11-12,2024-11-12,2024-11-12,0001828791-24-000053,https://www.sec.gov/Archives/edgar/data/1828791/000182879124000053/dsp-20241112.htm,https://www.sec.gov/Archives/edgar/data/1828791/000182879124000053/dsp-20241112.htm,2024-11-12,2024-11-12 16:33:13,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-24-000053-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1828791/000182879124000053/dsp-20241112.htm,,Tier-1,2024-11-12,https://www.sec.gov/Archives/edgar/data/1828791/000182879124000053/dsp-20241112.htm,https://www.sec.gov/Archives/edgar/data/1828791/0001828791-24-000053-index.html
IMRX,Immuneering Corp,0001790340,2025-09-24,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000110465925093436/tm2526946d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-093436-index.html,8-K,2025-09-25,2025-09-24,2025-09-24,0001104659-25-093436,https://www.sec.gov/Archives/edgar/data/1790340/000110465925093436/tm2526946d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/000110465925093436/tm2526946d1_8k.htm,2025-09-24,2025-09-25 17:23:28,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-093436-index.html,Item 1.01; Item 8.01; Item 9.01,Item 1.01; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000110465925093436/tm2526946d1_8k.htm,,Tier-1,2025-09-24,https://www.sec.gov/Archives/edgar/data/1790340/000110465925093436/tm2526946d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-093436-index.html
IMRX,Immuneering Corp,0001790340,2025-09-24,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000110465925092957/tm2526843d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-092957-index.html,8-K,2025-09-24,2025-09-24,2025-09-24,0001104659-25-092957,https://www.sec.gov/Archives/edgar/data/1790340/000110465925092957/tm2526843d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/000110465925092957/tm2526843d1_8k.htm,2025-09-24,2025-09-24 16:15:26,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-092957-index.html,Item 1.01; Item 3.02; Item 8.01; Item 9.01,Item 1.01; Item 3.02; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000110465925092957/tm2526843d1_8k.htm,,Tier-1,2025-09-24,https://www.sec.gov/Archives/edgar/data/1790340/000110465925092957/tm2526843d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-092957-index.html
IMRX,Immuneering Corp,0001790340,2025-11-12,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000133/imrx-20251112.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000133-index.html,8-K,2025-11-12,2025-11-12,2025-11-12,0001790340-25-000133,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000133/imrx-20251112.htm,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000133/imrx-20251112.htm,2025-11-12,2025-11-12 16:07:25,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000133-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000133/imrx-20251112.htm,,Tier-1,2025-11-12,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000133/imrx-20251112.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000133-index.html
IMRX,Immuneering Corp,0001790340,2025-08-21,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000110465925081995/tm2524079d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-081995-index.html,8-K,2025-08-25,2025-08-21,2025-08-21,0001104659-25-081995,https://www.sec.gov/Archives/edgar/data/1790340/000110465925081995/tm2524079d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/000110465925081995/tm2524079d1_8k.htm,2025-08-21,2025-08-22 20:58:37,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-081995-index.html,Item 1.01; Item 3.02; Item 8.01; Item 9.01,Item 1.01; Item 3.02; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000110465925081995/tm2524079d1_8k.htm,,Tier-1,2025-08-21,https://www.sec.gov/Archives/edgar/data/1790340/000110465925081995/tm2524079d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001104659-25-081995-index.html
IMRX,Immuneering Corp,0001790340,2025-08-13,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000102/imrx-20250813.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000102-index.html,8-K,2025-08-13,2025-08-13,2025-08-13,0001790340-25-000102,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000102/imrx-20250813.htm,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000102/imrx-20250813.htm,2025-08-13,2025-08-13 16:13:47,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000102-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000102/imrx-20250813.htm,,Tier-1,2025-08-13,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000102/imrx-20250813.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000102-index.html
IMRX,Immuneering Corp,0001790340,2025-05-05,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000059/imrx-20250505.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000059-index.html,8-K,2025-05-05,2025-05-05,2025-05-05,0001790340-25-000059,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000059/imrx-20250505.htm,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000059/imrx-20250505.htm,2025-05-05,2025-05-05 16:17:28,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000059-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000059/imrx-20250505.htm,,Tier-1,2025-05-05,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000059/imrx-20250505.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000059-index.html
MBVI,M3-Brigade Acquisition VI Corp.,0002073928,2025-10-16,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073928/000095014225002818/eh250692721_8k.htm,https://www.sec.gov/Archives/edgar/data/2073928/0000950142-25-002818-index.html,8-K,2025-10-16,2025-10-16,2025-10-16,0000950142-25-002818,https://www.sec.gov/Archives/edgar/data/2073928/000095014225002818/eh250692721_8k.htm,https://www.sec.gov/Archives/edgar/data/2073928/000095014225002818/eh250692721_8k.htm,2025-10-16,2025-10-16 09:10:44,https://www.sec.gov/Archives/edgar/data/2073928/0000950142-25-002818-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073928/000095014225002818/eh250692721_8k.htm,,Tier-1,2025-10-16,https://www.sec.gov/Archives/edgar/data/2073928/000095014225002818/eh250692721_8k.htm,https://www.sec.gov/Archives/edgar/data/2073928/0000950142-25-002818-index.html
IMRX,Immuneering Corp,0001790340,2025-01-13,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000014/imrx-20250113.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000014-index.html,8-K,2025-01-13,2025-01-13,2025-01-13,0001790340-25-000014,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000014/imrx-20250113.htm,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000014/imrx-20250113.htm,2025-01-13,2025-01-13 16:36:35,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000014-index.html,Item 8.01,Item 8.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000014/imrx-20250113.htm,,Tier-1,2025-01-13,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000014/imrx-20250113.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000014-index.html
IMRX,Immuneering Corp,0001790340,2025-03-20,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000039/imrx-20250320.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000039-index.html,8-K,2025-03-20,2025-03-20,2025-03-20,0001790340-25-000039,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000039/imrx-20250320.htm,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000039/imrx-20250320.htm,2025-03-20,2025-03-20 16:07:26,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000039-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000039/imrx-20250320.htm,,Tier-1,2025-03-20,https://www.sec.gov/Archives/edgar/data/1790340/000179034025000039/imrx-20250320.htm,https://www.sec.gov/Archives/edgar/data/1790340/0001790340-25-000039-index.html
MBVI,M3-Brigade Acquisition VI Corp.,0002073928,2025-08-28,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073928/000121390025084538/ea0255547-8k_m3brigade6.htm,https://www.sec.gov/Archives/edgar/data/2073928/0001213900-25-084538-index.html,8-K,2025-09-04,2025-08-28,2025-08-28,0001213900-25-084538,https://www.sec.gov/Archives/edgar/data/2073928/000121390025084538/ea0255547-8k_m3brigade6.htm,https://www.sec.gov/Archives/edgar/data/2073928/000121390025084538/ea0255547-8k_m3brigade6.htm,2025-08-28,2025-09-04 16:33:43,https://www.sec.gov/Archives/edgar/data/2073928/0001213900-25-084538-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073928/000121390025084538/ea0255547-8k_m3brigade6.htm,,Tier-1,2025-08-28,https://www.sec.gov/Archives/edgar/data/2073928/000121390025084538/ea0255547-8k_m3brigade6.htm,https://www.sec.gov/Archives/edgar/data/2073928/0001213900-25-084538-index.html
MBVI,M3-Brigade Acquisition VI Corp.,0002073928,2025-08-26,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073928/000121390025083405/ea0255430-8k_m3brig6.htm,https://www.sec.gov/Archives/edgar/data/2073928/0001213900-25-083405-index.html,8-K,2025-09-02,2025-08-26,2025-08-26,0001213900-25-083405,https://www.sec.gov/Archives/edgar/data/2073928/000121390025083405/ea0255430-8k_m3brig6.htm,https://www.sec.gov/Archives/edgar/data/2073928/000121390025083405/ea0255430-8k_m3brig6.htm,2025-08-26,2025-09-02 16:31:28,https://www.sec.gov/Archives/edgar/data/2073928/0001213900-25-083405-index.html,Item 1.01; Item 3.02; Item 8.01; Item 9.01,Item 1.01; Item 3.02; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073928/000121390025083405/ea0255430-8k_m3brig6.htm,,Tier-1,2025-08-26,https://www.sec.gov/Archives/edgar/data/2073928/000121390025083405/ea0255430-8k_m3brig6.htm,https://www.sec.gov/Archives/edgar/data/2073928/0001213900-25-083405-index.html
MOV,MOVADO GROUP INC,0000072573,2025-11-25,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225003060/eh250709295_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-003060-index.html,8-K,2025-11-25,2025-11-25,2025-11-25,0000950142-25-003060,https://www.sec.gov/Archives/edgar/data/72573/000095014225003060/eh250709295_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/000095014225003060/eh250709295_8k.htm,2025-11-25,2025-11-25 07:30:51,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-003060-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225003060/eh250709295_8k.htm,,Tier-1,2025-11-25,https://www.sec.gov/Archives/edgar/data/72573/000095014225003060/eh250709295_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-003060-index.html
MOV,MOVADO GROUP INC,0000072573,2025-08-28,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225002299/eh250672037_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-002299-index.html,8-K,2025-08-28,2025-08-28,2025-08-28,0000950142-25-002299,https://www.sec.gov/Archives/edgar/data/72573/000095014225002299/eh250672037_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/000095014225002299/eh250672037_8k.htm,2025-08-28,2025-08-28 06:56:16,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-002299-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225002299/eh250672037_8k.htm,,Tier-1,2025-08-28,https://www.sec.gov/Archives/edgar/data/72573/000095014225002299/eh250672037_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-002299-index.html
MOV,MOVADO GROUP INC,0000072573,2025-05-29,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225001488/eh250634214_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-001488-index.html,8-K,2025-05-29,2025-05-29,2025-05-29,0000950142-25-001488,https://www.sec.gov/Archives/edgar/data/72573/000095014225001488/eh250634214_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/000095014225001488/eh250634214_8k.htm,2025-05-29,2025-05-29 06:58:14,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-001488-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225001488/eh250634214_8k.htm,,Tier-1,2025-05-29,https://www.sec.gov/Archives/edgar/data/72573/000095014225001488/eh250634214_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-001488-index.html
MOV,MOVADO GROUP INC,0000072573,2025-04-16,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225001084/eh250616699_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-001084-index.html,8-K,2025-04-16,2025-04-16,2025-04-16,0000950142-25-001084,https://www.sec.gov/Archives/edgar/data/72573/000095014225001084/eh250616699_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/000095014225001084/eh250616699_8k.htm,2025-04-16,2025-04-16 07:01:14,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-001084-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014225001084/eh250616699_8k.htm,,Tier-1,2025-04-16,https://www.sec.gov/Archives/edgar/data/72573/000095014225001084/eh250616699_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-25-001084-index.html
MOV,MOVADO GROUP INC,0000072573,2024-12-05,GuidanceUp,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014224002890/eh240564665_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-24-002890-index.html,8-K,2024-12-05,2024-12-05,2024-12-05,0000950142-24-002890,https://www.sec.gov/Archives/edgar/data/72573/000095014224002890/eh240564665_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/000095014224002890/eh240564665_8k.htm,2024-12-05,2024-12-05 07:25:06,https://www.sec.gov/Archives/edgar/data/72573/0000950142-24-002890-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,GuidanceUp,Tier-1,https://www.sec.gov/Archives/edgar/data/72573/000095014224002890/eh240564665_8k.htm,,Tier-1,2024-12-05,https://www.sec.gov/Archives/edgar/data/72573/000095014224002890/eh240564665_8k.htm,https://www.sec.gov/Archives/edgar/data/72573/0000950142-24-002890-index.html
NGNE,Neurogene Inc.,0001404644,2025-11-12,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000098/ngne-20251112.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000098-index.html,8-K,2025-11-12,2025-11-12,2025-11-12,0001404644-25-000098,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000098/ngne-20251112.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000098/ngne-20251112.htm,2025-11-12,2025-11-12 17:11:44,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000098-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000098/ngne-20251112.htm,,Tier-1,2025-11-12,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000098/ngne-20251112.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000098-index.html
NGNE,Neurogene Inc.,0001404644,2025-11-06,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000091/ngne-20251106.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000091-index.html,8-K,2025-11-06,2025-11-06,2025-11-06,0001404644-25-000091,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000091/ngne-20251106.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000091/ngne-20251106.htm,2025-11-06,2025-11-06 07:31:11,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000091-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000091/ngne-20251106.htm,,Tier-1,2025-11-06,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000091/ngne-20251106.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000091-index.html
NGNE,Neurogene Inc.,0001404644,2025-11-13,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000103/ngne-20251113.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000103-index.html,8-K,2025-11-13,2025-11-13,2025-11-13,0001404644-25-000103,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000103/ngne-20251113.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000103/ngne-20251113.htm,2025-11-13,2025-11-13 17:11:08,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000103-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000103/ngne-20251113.htm,,Tier-1,2025-11-13,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000103/ngne-20251113.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000103-index.html
NGNE,Neurogene Inc.,0001404644,2025-10-09,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000088/ngne-20251009.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000088-index.html,8-K,2025-10-09,2025-10-09,2025-10-09,0001404644-25-000088,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000088/ngne-20251009.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000088/ngne-20251009.htm,2025-10-09,2025-10-09 07:01:21,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000088-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000088/ngne-20251009.htm,,Tier-1,2025-10-09,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000088/ngne-20251009.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000088-index.html
